segment_id,avg_pedestrians,avg_bikes,avg_cars,lon,lat
9000004561,15.863042562157606,28.794774546986936,15.898019384745048,13.341034870559625,52.44987521663933
9000004562,24.597955706984667,61.957978421351505,293.43498012492904,13.482714638961076,52.4807166903721
9000004597,27.33360824742268,105.70020618556701,501.8676288659794,13.486464163626449,52.46508876205019
9000004602,10.54726368159204,60.74212271973466,114.41998341625207,13.437337490445307,52.463999504922675
9000004662,1.6808510638297873,10.361702127659575,24.680851063829788,13.364260733415566,52.49852648605968
9000004669,14.153182751540042,119.52813141683778,626.0788501026694,13.368711181663164,52.54933607640721
9000004676,8.118693134822166,84.65591397849462,101.18899917287014,13.44957056845563,52.49090672627467
9000004685,11.836139630390143,67.07967145790555,274.7507186858316,13.435777436554407,52.46882070302162
9000004694,9.84870848708487,17.019372693726936,61.16420664206642,13.621110807738523,52.372737458550134
9000004706,67.29053497942387,85.67366255144033,52.6275720164609,13.512051093999998,52.4558686032806
9000004712,17.892062158756826,80.76396472070559,231.59302813943722,13.442518294,52.48833460343671
9000004758,12.56785524215008,33.41484832357637,172.27354976051092,13.536900598808534,52.43319661402676
9000004831,67.14675,24.95125,50.148,13.617553966073533,52.373107283485545
9000004869,16.23580786026201,68.5052401746725,245.36288209606988,13.45126369139538,52.48047645532062
9000004912,18.700907590759076,65.55981848184818,10.3506600660066,13.332721944,52.47493090572926
9000004915,24.27480916030534,73.11916878710772,10.949957591178965,13.332707293999999,52.474203353640625
9000004995,26.146876292925114,184.58254033926355,165.58171286719073,13.408218372744129,52.53714622101323
9000005010,10.145748987854251,92.32267206477732,568.2238866396762,13.439273943115595,52.46729390565247
9000005083,1.6928150765606595,1.2381625441696114,16.232979976442873,13.341353279475697,52.53328627384103
9000005252,11.773243584350022,35.492217080353385,46.623054270088346,13.523946131703314,52.48799873934383
9000005444,46.635886423288,20.325220711047482,412.8742543545693,13.434482266589521,52.46266888713049
9000005484,42.34117161716171,140.98019801980197,576.6757425742575,13.54219169329078,52.43576043893824
9000005678,20.60908718788375,37.061809250921,33.996316004911996,13.620976610559646,52.45341920310227
9000005679,4.383398247322298,5.667964946445959,12.485150925024342,13.622312916359762,52.37664565070329
9000005680,14.916866315285098,9.156444657402972,14.917105893627216,13.620330605242106,52.37594566241731
9000005708,4.335348506401138,6.665362731152205,11.543029871977241,13.618750948023271,52.3695381656573
9000005720,13.010134338911147,17.15107235446618,171.84515672872968,13.031198192624831,52.31437521120873
9000005832,25.22748219522413,104.40552995391705,63.56388772517805,13.430471703849653,52.4849567453122
9000005846,1.956724858618146,5.133021883452176,17.66043766904352,13.08020213013327,52.24497595256539
9000005887,21.877868852459017,30.31393442622951,85.48729508196722,13.435268364979645,52.46424058214955
9000005900,2.6510367577756835,15.878652214891611,212.13360037700284,13.067854301613814,52.31304818290016
9000005909,13.44740500463392,8.862140871177015,27.90778498609824,13.022201044000001,52.31361705321654
9000005977,26.88445807770961,32.41768916155419,71.55879345603272,13.43826504188438,52.48559560757385
9000006276,95.76785714285714,103.58268633540372,90.42507763975155,13.057471266457663,52.39971639574164
9000006300,80.7451343836886,17.78707136237257,30.760658016682115,13.548524693999997,52.43880850310698
9000006412,8.109182530795072,28.80627099664054,50.77939529675252,13.380688894,52.59727395334811
9000006435,21.734470158343484,122.34307754770605,340.6142915144133,13.424013069678555,52.508996093138336
9000006539,8.568713789107763,4.13441483198146,33.22062572421785,13.408523043999999,52.53086410491296
9000006667,6.762456546929316,18.580069524913092,32.05979142526072,13.414189094000001,52.5059171531328
9000006720,4.040996367410482,90.10067462376752,836.3611831863,13.478113494,52.5001467042094
9000006732,12.00609756097561,30.639430894308944,22.475609756097562,13.479931694,52.50298655311775
9000006738,24.648003293536433,82.37340469328942,111.9098394400988,13.47825940973001,52.50177677915549
9000006798,14.282116944088775,148.18565941101153,89.90098164746053,13.467228945445724,52.515996268992545
9000006829,37.186524239934265,32.19268693508628,26.272391125718983,13.299695258471568,52.51239466752819
9000006878,19.951044776119403,72.05194029850746,41.17611940298507,13.404741043999998,52.535415253097106
9000006898,1.4812770043206913,1.2830052808449353,4.944791166586654,13.634391905279136,52.37038296044079
9000007083,8.211125711782742,33.96101620674551,70.95181778361804,13.45666411001038,52.53683068241898
9000007116,3.790976821192053,56.73923841059602,259.00165562913907,13.481232012078268,52.45267230446272
9000007131,2.9362345822666978,3.4386781475447985,7.282057249243659,13.774593043,52.522303653007484
9000007334,4.0687517610594535,6.869258946182023,79.84784446322908,13.631725244,52.368791553072704
9000007377,1.3010204081632653,11.040816326530612,46.38392857142857,13.64288768620381,52.37265069630416
9000007705,0.7583404619332763,29.646278870829768,93.9978614200171,13.167583493999999,52.751865313327386
9000007729,3.9557522123893807,3.9205868653935725,22.28830926874709,13.28589535812606,52.69344897556312
9000007742,1.131835032437442,10.177710843373495,42.36144578313253,13.544490718322413,52.43414348109264
9000007745,1.375996249413971,1.3265353961556494,4.266526019690577,13.049910294,52.33464415308904
9000007785,1.634673483616082,0.868696258424355,7.4410876132930515,13.63424109265544,52.373362564418365
9000007918,5.729059429106224,16.38605521759476,48.8799719232569,13.45692984650659,52.53619970228119
9000007929,87.3486506199854,142.73352783856066,342.8801361536591,13.381094344000001,52.53214450410978
9000008003,6.43908969210174,21.883534136546185,98.65015618027667,13.479416444,52.44586220369586
9000008121,7.916338284328584,10.938466201879358,279.36920278872384,13.318626839576938,52.463574549914334
9000008361,2.140035906642729,19.939557151406344,66.31298623578695,13.532963809793342,52.47832986796446
9000008390,3.777685262281432,2.713572023313905,37.54954204829309,13.62471358001228,52.37898062509488
9000008415,5.843940714908457,12.398866608544028,129.60462074978204,13.241661444,52.74201900300401
9000008500,1.5923076923076922,20.285576923076924,70.37788461538462,13.44940507061123,52.49209429912765
9000008502,7.483204134366925,3.3627906976744186,31.294573643410853,13.277380844000001,52.513990253392166
9000008514,18.686294945284,110.1156852527358,212.54038561750912,13.382800913030731,52.51264135842087
9000008552,22.037567084078713,68.90429338103756,186.59570661896242,13.434253492367096,52.468925508112484
9000008568,0.42023026315789475,22.323190789473685,413.73026315789474,13.543268693358515,52.62268931819219
9000008577,21.102669404517453,90.93839835728953,86.38295687885011,13.432247831881499,52.470680504976805
9000008669,14.254748603351956,85.73854748603353,138.85921787709498,13.432520517465147,52.469770251568576
9000008734,11.632379248658319,16.61896243291592,8.118962432915922,13.471362900518494,52.5146735534803
9000008772,6.620396600566572,95.79178470254958,497.5694050991501,13.4610831929096,52.49853322719384
9000003077,4.414801279122887,137.7560529922339,32.42896299680219,13.459762693804368,52.508511324482576
9000004850,5.438000942951438,18.56859971711457,26.77039132484677,13.322434340198976,52.42065487393579
9000008123,95.8019680196802,44.075440754407545,995.7908979089791,13.470180294475723,52.51408675478745
9000005919,8.819575471698114,17.840212264150942,9.307783018867925,13.520205294,52.482375253619935
9000007680,0.0,0.1,0.08,13.387280854864702,52.49193842676969
9000007740,4.3335140997830806,21.418655097613883,318.5786334056399,13.543299546003208,52.43407215231183
9000007271,0.0,0.0,0.16666666666666666,13.389404243131171,52.49270832276775
9000002204,4.778894472361809,8.922948073701843,6.038525963149079,13.540759527987463,52.439416829702644
9000004794,29.59418457648546,22.996207332490517,4.958280657395702,13.421337094,52.50418665319864
9000005862,17.363395225464192,35.854111405835546,202.30371352785147,13.352959493999998,52.54136965305135
9000004851,17.7,13.814285714285715,9.228571428571428,13.342701494,52.44921915376415
9000003318,0.4375,0.09375,2.6875,13.547920494,52.43674785325512
9000004394,42.905660377358494,37.20754716981132,88.84905660377359,13.619196472092593,52.37367631377277
9000002889,9.17732558139535,62.27761627906977,127.9811046511628,13.447848971057377,52.47703844080517
9000004478,15.276041666666666,130.89322916666666,382.953125,13.575280744,52.453683603140384
9000005017,4.408993576017131,58.54175588865096,703.0995717344754,13.258321663166683,52.45129452483737
9000004545,6.594132029339853,4.626731866340668,19.3080684596577,13.489389094,52.46936350308441
9000006614,7.555876685934489,16.434489402697494,30.846820809248555,13.443153452676638,52.472997530194306
9000004578,7.306614785992218,51.70739299610895,68.14630350194552,13.622592895619933,52.45516231769456
9000004598,3.217391304347826,8.608695652173912,170.47826086956522,13.441538074235616,52.466282234662465
